id, timestamp, demand
1013436, 2021-01-21 06:05:39, 26461
1013437, 2021-01-21 06:10:41, 27052
1013438, 2021-01-21 06:15:40, 27437
1013439, 2021-01-21 06:20:39, 27895
1013440, 2021-01-21 06:25:39, 28201
1013441, 2021-01-21 06:30:41, 28246
1013442, 2021-01-21 06:35:39, 28433
1013443, 2021-01-21 06:40:40, 28429
1013444, 2021-01-21 06:45:39, 28669
1013445, 2021-01-21 06:50:40, 28833
1013446, 2021-01-21 06:55:39, 29243
1013447, 2021-01-21 07:00:40, 29678
1013448, 2021-01-21 07:05:39, 29955
1013449, 2021-01-21 07:10:41, 30418
1013450, 2021-01-21 07:15:39, 30965
1013451, 2021-01-21 07:20:40, 31372
1013452, 2021-01-21 07:25:40, 31711
1013453, 2021-01-21 07:30:41, 32160
1013454, 2021-01-21 07:35:41, 32479
1013455, 2021-01-21 07:40:41, 32731
1013456, 2021-01-21 07:45:41, 33041
1013457, 2021-01-21 07:50:41, 33269
1013458, 2021-01-21 07:55:40, 33569
1013459, 2021-01-21 08:00:41, 33924
1013460, 2021-01-21 08:05:40, 34247
1013461, 2021-01-21 08:10:40, 34591
1013462, 2021-01-21 08:15:41, 34928
1013463, 2021-01-21 08:20:39, 35222
1013464, 2021-01-21 08:25:41, 35541
1013465, 2021-01-21 08:30:39, 35687
1013466, 2021-01-21 08:35:40, 35868
1013467, 2021-01-21 08:40:46, 35993
1013468, 2021-01-21 08:45:39, 36087
1013469, 2021-01-21 08:50:40, 36134
1013470, 2021-01-21 08:55:39, 36310
1013471, 2021-01-21 09:00:41, 36357
1013472, 2021-01-21 09:05:40, 36482
1013473, 2021-01-21 09:10:40, 36534
1013474, 2021-01-21 09:15:41, 36639
1013475, 2021-01-21 09:20:44, 36720
1013476, 2021-01-21 09:25:40, 36661
1013477, 2021-01-21 09:30:41, 36660
1013478, 2021-01-21 09:35:39, 36617
1013479, 2021-01-21 09:40:39, 36605
1013480, 2021-01-21 09:45:39, 36590
1013481, 2021-01-21 09:50:42, 36502
1013482, 2021-01-21 09:55:40, 36520
1013483, 2021-01-21 10:00:41, 36486
1013484, 2021-01-21 10:05:39, 36005
1013485, 2021-01-21 10:10:40, 35571
1013486, 2021-01-21 10:15:40, 35475
1013487, 2021-01-21 10:20:40, 35430
1013488, 2021-01-21 10:25:39, 35340
1013489, 2021-01-21 10:30:40, 35332
1013490, 2021-01-21 10:35:40, 35335
1013491, 2021-01-21 10:40:40, 35377
1013492, 2021-01-21 10:45:41, 35368
1013493, 2021-01-21 10:50:40, 35279
1013494, 2021-01-21 10:55:40, 35188
1013495, 2021-01-21 11:00:40, 35216
1013496, 2021-01-21 11:05:41, 35213
1013497, 2021-01-21 11:10:42, 35334
1013498, 2021-01-21 11:15:40, 35738
1013499, 2021-01-21 11:20:40, 36061
1013500, 2021-01-21 11:25:39, 36239
1013501, 2021-01-21 11:30:40, 36331
1013502, 2021-01-21 11:35:39, 36337
1013503, 2021-01-21 11:40:47, 36297
1013504, 2021-01-21 11:45:40, 36249
1013505, 2021-01-21 11:50:40, 36359
1013506, 2021-01-21 11:55:42, 36444
1013507, 2021-01-21 12:00:42, 36574
1013508, 2021-01-21 12:05:40, 36604
1013509, 2021-01-21 12:10:39, 36669
1013510, 2021-01-21 12:15:40, 37008
1013511, 2021-01-21 12:20:45, 37238
1013512, 2021-01-21 12:25:39, 37414
1013513, 2021-01-21 12:30:46, 37479
1013514, 2021-01-21 12:35:39, 37412
1013515, 2021-01-21 12:40:40, 37326
1013516, 2021-01-21 12:45:39, 37383
1013517, 2021-01-21 12:50:41, 37387
1013518, 2021-01-21 12:55:43, 37393
1013519, 2021-01-21 13:00:44, 37424
1013520, 2021-01-21 13:05:40, 37379
1013521, 2021-01-21 13:10:40, 37229
1013522, 2021-01-21 13:15:41, 37075
1013523, 2021-01-21 13:20:40, 36968
1013524, 2021-01-21 13:25:40, 36991
1013525, 2021-01-21 13:30:48, 37122
1013526, 2021-01-21 13:35:39, 37117
1013527, 2021-01-21 13:40:41, 37131
1013528, 2021-01-21 13:45:41, 37188
1013529, 2021-01-21 13:50:42, 37213
1013530, 2021-01-21 13:55:40, 37154
1013531, 2021-01-21 14:00:40, 37000
1013532, 2021-01-21 14:05:40, 37016
1013533, 2021-01-21 14:10:44, 37216
1013534, 2021-01-21 14:15:48, 37290
1013535, 2021-01-21 14:20:40, 37227
1013536, 2021-01-21 14:25:41, 37275
1013537, 2021-01-21 14:30:46, 37442
1013538, 2021-01-21 14:35:39, 37438
1013539, 2021-01-21 14:40:42, 37499
1013540, 2021-01-21 14:45:39, 37647
1013541, 2021-01-21 14:50:40, 37879
1013542, 2021-01-21 14:55:41, 37986
1013543, 2021-01-21 15:00:41, 38115
1013544, 2021-01-21 15:05:39, 38209
1013545, 2021-01-21 15:10:43, 38573
1013546, 2021-01-21 15:15:39, 38719
1013547, 2021-01-21 15:20:42, 38963
1013548, 2021-01-21 15:25:40, 39088
1013549, 2021-01-21 15:30:53, 39239
1013550, 2021-01-21 15:35:40, 39225
1013551, 2021-01-21 15:40:48, 39347
1013552, 2021-01-21 15:45:40, 39406
1013553, 2021-01-21 15:50:46, 39454
1013554, 2021-01-21 15:55:41, 39589
1013555, 2021-01-21 16:00:54, 39778
1013556, 2021-01-21 16:05:46, 39910
1013557, 2021-01-21 16:10:47, 39922
1013558, 2021-01-21 16:15:43, 40071
1013559, 2021-01-21 16:20:40, 40237
1013560, 2021-01-21 16:25:40, 40454
1013561, 2021-01-21 16:30:41, 40647
1013562, 2021-01-21 16:35:39, 40807
1013563, 2021-01-21 16:40:40, 41258
1013564, 2021-01-21 16:45:42, 41603
1013565, 2021-01-21 16:50:40, 42143
1013566, 2021-01-21 16:55:40, 42649
1013567, 2021-01-21 17:00:41, 43135
1013568, 2021-01-21 17:05:40, 43452
1013569, 2021-01-21 17:10:41, 43885
1013570, 2021-01-21 17:15:39, 44010
1013571, 2021-01-21 17:20:41, 44218
1013572, 2021-01-21 17:25:41, 44487
1013573, 2021-01-21 17:30:42, 44612
1013574, 2021-01-21 17:35:39, 44653
1013575, 2021-01-21 17:40:46, 44604
1013576, 2021-01-21 17:45:39, 44554
1013577, 2021-01-21 17:50:39, 44551
1013578, 2021-01-21 17:55:40, 44571
1013579, 2021-01-21 18:00:44, 44477
1013580, 2021-01-21 18:05:39, 44407
1013581, 2021-01-21 18:10:41, 44331
1013582, 2021-01-21 18:15:40, 44295
1013583, 2021-01-21 18:20:40, 44213
1013584, 2021-01-21 18:25:41, 44032
1013585, 2021-01-21 18:30:43, 43885
1013586, 2021-01-21 18:35:38, 43684
1013587, 2021-01-21 18:40:40, 43515
1013588, 2021-01-21 18:45:41, 43220
1013589, 2021-01-21 18:50:39, 43011
1013590, 2021-01-21 18:55:40, 42927
1013591, 2021-01-21 19:00:40, 42686
1013592, 2021-01-21 19:05:41, 42464
1013593, 2021-01-21 19:10:41, 42285
1013594, 2021-01-21 19:15:44, 42116
1013595, 2021-01-21 19:20:41, 41812
1013596, 2021-01-21 19:25:39, 41541
1013597, 2021-01-21 19:30:41, 41250
1013598, 2021-01-21 19:35:40, 40879
1013599, 2021-01-21 19:40:40, 40647
1013600, 2021-01-21 19:45:41, 40435
1013601, 2021-01-21 19:50:40, 40308
1013602, 2021-01-21 19:55:41, 39848
1013603, 2021-01-21 20:00:41, 39537
1013604, 2021-01-21 20:05:39, 39270
1013605, 2021-01-21 20:10:41, 39116
1013606, 2021-01-21 20:15:41, 38807
1013607, 2021-01-21 20:20:40, 38632
1013608, 2021-01-21 20:25:39, 38230
1013609, 2021-01-21 20:30:40, 38105
1013610, 2021-01-21 20:35:40, 37981
1013611, 2021-01-21 20:40:42, 37897
1013612, 2021-01-21 20:45:39, 37594
1013613, 2021-01-21 20:50:41, 37335
1013614, 2021-01-21 20:55:41, 37036
1013615, 2021-01-21 21:00:41, 36808
1013616, 2021-01-21 21:05:43, 36458
1013617, 2021-01-21 21:10:49, 36260
1013618, 2021-01-21 21:15:39, 35996
1013619, 2021-01-21 21:20:42, 35756
1013620, 2021-01-21 21:25:42, 35302
1013621, 2021-01-21 21:30:39, 34951
1013622, 2021-01-21 21:35:39, 34675
1013623, 2021-01-21 21:40:40, 34467
1013624, 2021-01-21 21:45:41, 34192
1013625, 2021-01-21 21:50:42, 33977
1013626, 2021-01-21 21:55:38, 33601
1013627, 2021-01-21 22:00:41, 33169
1013628, 2021-01-21 22:05:39, 32846
1013629, 2021-01-21 22:10:41, 32534
1013630, 2021-01-21 22:15:41, 32220
1013631, 2021-01-21 22:20:43, 31922
1013632, 2021-01-21 22:25:40, 31558
1013633, 2021-01-21 22:30:41, 31229
1013634, 2021-01-21 22:35:40, 31143
1013635, 2021-01-21 22:40:40, 31038
1013636, 2021-01-21 22:45:42, 30777
1013637, 2021-01-21 22:50:40, 30416
1013638, 2021-01-21 22:55:39, 30172
1013639, 2021-01-21 23:00:42, 29864
1013640, 2021-01-21 23:05:39, 29613
1013641, 2021-01-21 23:10:41, 29252
1013642, 2021-01-21 23:15:48, 29036
1013643, 2021-01-21 23:20:40, 28973
1013644, 2021-01-21 23:25:40, 28548
1013645, 2021-01-21 23:30:42, 28153
1013646, 2021-01-21 23:35:39, 27968
1013647, 2021-01-21 23:40:44, 27805
1013648, 2021-01-21 23:45:41, 27662
1013649, 2021-01-21 23:50:41, 27519
1013650, 2021-01-21 23:55:40, 27386
1013651, 2021-01-22 00:00:41, 27253
1013652, 2021-01-22 00:05:40, 27145
1013653, 2021-01-22 00:10:43, 27334
1013654, 2021-01-22 00:15:39, 27369
1013655, 2021-01-22 00:20:40, 27314
1013656, 2021-01-22 00:25:39, 27302
1013657, 2021-01-22 00:30:42, 27297
1013658, 2021-01-22 00:35:39, 27277
1013659, 2021-01-22 00:40:41, 27415
1013660, 2021-01-22 00:45:39, 27440
1013661, 2021-01-22 00:50:39, 27415
1013662, 2021-01-22 00:55:40, 27363
1013663, 2021-01-22 01:00:42, 27293
1013664, 2021-01-22 01:05:39, 27362
1013665, 2021-01-22 01:10:40, 27325
1013666, 2021-01-22 01:15:39, 27371
1013667, 2021-01-22 01:20:40, 27464
1013668, 2021-01-22 01:25:39, 27471
1013669, 2021-01-22 01:30:42, 27474
1013670, 2021-01-22 01:35:39, 27404
1013671, 2021-01-22 01:40:40, 27361
1013672, 2021-01-22 01:45:38, 27365
1013673, 2021-01-22 01:50:41, 27387
1013674, 2021-01-22 01:55:40, 27315
1013675, 2021-01-22 02:00:42, 27615
1013676, 2021-01-22 02:05:39, 27231
1013677, 2021-01-22 02:10:42, 27205
1013678, 2021-01-22 02:15:41, 27135
1013679, 2021-01-22 02:20:40, 27161
1013680, 2021-01-22 02:25:39, 27107
1013681, 2021-01-22 02:30:39, 27049
1013682, 2021-01-22 02:35:40, 26921
1013683, 2021-01-22 02:40:41, 26826
1013684, 2021-01-22 02:45:39, 26783
1013685, 2021-01-22 02:50:42, 26718
1013686, 2021-01-22 02:55:41, 26712
1013687, 2021-01-22 03:00:41, 26709
1013688, 2021-01-22 03:05:39, 26710
1013689, 2021-01-22 03:10:39, 26703
1013690, 2021-01-22 03:15:39, 26689
1013691, 2021-01-22 03:20:42, 26624
1013692, 2021-01-22 03:25:38, 26580
1013693, 2021-01-22 03:30:40, 26486
1013694, 2021-01-22 03:35:39, 26519
1013695, 2021-01-22 03:40:40, 26465
1013696, 2021-01-22 03:45:39, 26384
1013697, 2021-01-22 03:50:39, 26348
1013698, 2021-01-22 03:55:40, 26338
1013699, 2021-01-22 04:00:39, 26352
1013700, 2021-01-22 04:05:39, 26380
1013701, 2021-01-22 04:10:39, 26385
1013702, 2021-01-22 04:15:39, 26323
1013703, 2021-01-22 04:20:40, 26306
1013704, 2021-01-22 04:25:39, 26349
1013705, 2021-01-22 04:30:40, 26296
1013706, 2021-01-22 04:35:39, 26271
1013707, 2021-01-22 04:40:40, 26286
1013708, 2021-01-22 04:45:39, 26243
1013709, 2021-01-22 04:50:40, 26205
1013710, 2021-01-22 04:55:40, 26231
1013711, 2021-01-22 05:00:42, 26266
1013712, 2021-01-22 05:05:39, 26352
1013713, 2021-01-22 05:10:40, 26593
1013714, 2021-01-22 05:15:40, 26792
1013715, 2021-01-22 05:20:39, 26894
1013716, 2021-01-22 05:25:40, 27002
1013717, 2021-01-22 05:30:39, 27073
1013718, 2021-01-22 05:35:40, 27142
1013719, 2021-01-22 05:40:40, 27261
1013720, 2021-01-22 05:45:39, 27447
1013721, 2021-01-22 05:50:40, 27584
1013722, 2021-01-22 05:55:40, 27699
1013723, 2021-01-22 06:00:39, 27841
1013724, 2021-01-22 06:05:40, 27898
1013725, 2021-01-22 06:10:39, 28285
1013726, 2021-01-22 06:15:40, 28722
1013727, 2021-01-22 06:20:42, 29084
1013728, 2021-01-22 06:25:39, 29333
1013729, 2021-01-22 06:30:39, 29556
1013730, 2021-01-22 06:35:39, 29712
1013731, 2021-01-22 06:40:40, 30163
1013732, 2021-01-22 06:45:40, 30572
1013733, 2021-01-22 06:50:40, 30917
1013734, 2021-01-22 06:55:39, 31344
1013735, 2021-01-22 07:00:41, 31711
1013736, 2021-01-22 07:05:41, 32098
1013737, 2021-01-22 07:10:51, 32586
1013738, 2021-01-22 07:15:40, 33089
1013739, 2021-01-22 07:20:39, 33520
1013740, 2021-01-22 07:25:40, 33945
1013741, 2021-01-22 07:30:40, 34383
1013742, 2021-01-22 07:35:40, 34500
1013743, 2021-01-22 07:40:42, 34703
1013744, 2021-01-22 07:45:40, 35277
1013745, 2021-01-22 07:50:41, 35617
1013746, 2021-01-22 07:55:39, 35995
1013747, 2021-01-22 08:00:41, 36497
1013748, 2021-01-22 08:05:39, 36708
1013749, 2021-01-22 08:10:41, 36977
1013750, 2021-01-22 08:15:40, 37449
1013751, 2021-01-22 08:20:40, 37741
1013752, 2021-01-22 08:25:40, 37868
1013753, 2021-01-22 08:30:41, 38035
1013754, 2021-01-22 08:35:45, 38120
1013755, 2021-01-22 08:40:43, 38190
1013756, 2021-01-22 08:45:39, 38245
1013757, 2021-01-22 08:50:41, 38295
1013758, 2021-01-22 08:55:39, 38372
1013759, 2021-01-22 09:00:40, 38445
1013760, 2021-01-22 09:05:39, 38522
1013761, 2021-01-22 09:10:42, 38779
1013762, 2021-01-22 09:15:40, 38834
1013763, 2021-01-22 09:20:43, 38739
1013764, 2021-01-22 09:25:41, 38751
1013765, 2021-01-22 09:30:39, 38614
1013766, 2021-01-22 09:35:39, 38526
1013767, 2021-01-22 09:40:41, 38553
1013768, 2021-01-22 09:45:40, 38552
1013769, 2021-01-22 09:50:41, 38567
1013770, 2021-01-22 09:55:39, 38405
1013771, 2021-01-22 10:00:41, 38450
1013772, 2021-01-22 10:05:39, 38467
1013773, 2021-01-22 10:10:39, 38401
1013774, 2021-01-22 10:15:40, 38215
1013775, 2021-01-22 10:20:40, 38093
1013776, 2021-01-22 10:25:39, 38113
1013777, 2021-01-22 10:30:44, 38199
1013778, 2021-01-22 10:35:39, 38111
1013779, 2021-01-22 10:40:40, 38021
1013780, 2021-01-22 10:45:39, 37929
1013781, 2021-01-22 10:50:42, 37836
1013782, 2021-01-22 10:55:39, 37863
1013783, 2021-01-22 11:00:42, 37675
1013784, 2021-01-22 11:05:40, 37289
1013785, 2021-01-22 11:10:44, 36822
1013786, 2021-01-22 11:15:40, 36537
1013787, 2021-01-22 11:20:42, 36460
1013788, 2021-01-22 11:25:41, 36512
1013789, 2021-01-22 11:30:40, 36504
1013790, 2021-01-22 11:35:40, 36357
1013791, 2021-01-22 12:00:44, 36166
1013792, 2021-01-22 12:05:41, 36222
1013793, 2021-01-22 12:10:42, 36475
1013794, 2021-01-22 12:15:40, 36680
1013795, 2021-01-22 12:20:41, 36642
1013796, 2021-01-22 12:25:39, 36705
1013797, 2021-01-22 12:30:42, 36712
1013798, 2021-01-22 12:35:40, 36685
1013799, 2021-01-22 12:40:42, 36698
1013800, 2021-01-22 12:45:40, 36436
1013801, 2021-01-22 12:50:44, 36335
1013802, 2021-01-22 12:55:40, 36267
1013803, 2021-01-22 13:00:40, 36175
1013804, 2021-01-22 13:05:39, 36205
1013805, 2021-01-22 13:10:40, 36213
1013806, 2021-01-22 13:15:40, 36266
1013807, 2021-01-22 13:20:40, 36227
1013808, 2021-01-22 13:25:40, 36205
1013809, 2021-01-22 13:30:41, 36246
1013810, 2021-01-22 13:35:39, 36349
1013811, 2021-01-22 13:40:43, 36409
1013812, 2021-01-22 13:45:41, 36399
1013813, 2021-01-22 13:50:43, 36519
1013814, 2021-01-22 13:55:39, 36357
1013815, 2021-01-22 14:00:40, 36344
1013816, 2021-01-22 14:05:40, 36438
1013817, 2021-01-22 14:10:41, 36565
1013818, 2021-01-22 14:15:42, 36745
1013819, 2021-01-22 14:20:40, 36650
1013820, 2021-01-22 14:25:40, 36638
1013821, 2021-01-22 14:30:41, 36645
1013822, 2021-01-22 14:35:39, 36750
1013823, 2021-01-22 14:40:42, 36740
1013824, 2021-01-22 14:45:40, 36782
1013825, 2021-01-22 14:50:47, 36977
1013826, 2021-01-22 14:55:39, 37096
1013827, 2021-01-22 15:00:41, 37116
1013828, 2021-01-22 15:05:40, 37173
1013829, 2021-01-22 15:10:41, 37079
1013830, 2021-01-22 15:15:46, 37120
1013831, 2021-01-22 15:20:56, 37259
1013832, 2021-01-22 15:25:39, 37350
1013833, 2021-01-22 15:30:47, 37428
1013834, 2021-01-22 15:35:41, 37590
1013835, 2021-01-22 15:40:42, 37811
1013836, 2021-01-22 15:45:40, 37918
1013837, 2021-01-22 15:50:52, 38193
1013838, 2021-01-22 15:55:40, 38465
1013839, 2021-01-22 16:00:45, 38734
1013840, 2021-01-22 16:05:41, 38925
1013841, 2021-01-22 16:10:41, 39026
1013842, 2021-01-22 16:15:40, 39191
1013843, 2021-01-22 16:20:40, 39335
1013844, 2021-01-22 16:25:41, 39294
1013845, 2021-01-22 16:30:41, 39430
1013846, 2021-01-22 16:35:41, 39728
1013847, 2021-01-22 16:40:41, 40134
1013848, 2021-01-22 16:45:41, 40423
1013849, 2021-01-22 16:50:39, 40835
1013850, 2021-01-22 16:55:40, 41327
1013851, 2021-01-22 17:00:42, 41609
1013852, 2021-01-22 17:05:41, 41924
1013853, 2021-01-22 17:10:40, 42271
1013854, 2021-01-22 17:15:40, 42447
1013855, 2021-01-22 17:20:41, 42443
1013856, 2021-01-22 17:25:39, 42632
1013857, 2021-01-22 17:30:41, 42829
1013858, 2021-01-22 17:35:39, 42894
1013859, 2021-01-22 17:40:44, 42929
1013860, 2021-01-22 17:45:39, 42919
1013861, 2021-01-22 17:50:42, 42898
1013862, 2021-01-22 17:55:39, 42874
1013863, 2021-01-22 18:00:40, 42894
1013864, 2021-01-22 18:05:40, 42938
1013865, 2021-01-22 18:10:40, 42860
1013866, 2021-01-22 18:15:38, 42671
1013867, 2021-01-22 18:20:40, 42539
1013868, 2021-01-22 18:25:39, 42491
1013869, 2021-01-22 18:30:40, 42302
1013870, 2021-01-22 18:35:38, 42220
1013871, 2021-01-22 18:40:40, 42161
1013872, 2021-01-22 18:45:40, 42024
1013873, 2021-01-22 18:50:40, 41995
1013874, 2021-01-22 18:55:40, 41934
1013875, 2021-01-22 19:00:40, 41842
1013876, 2021-01-22 19:05:39, 41554
1013877, 2021-01-22 19:10:57, 41267
1013878, 2021-01-22 19:15:39, 40785
1013879, 2021-01-22 19:20:41, 40281
1013880, 2021-01-22 19:25:39, 39974
1013881, 2021-01-22 19:30:41, 39598
1013882, 2021-01-22 19:35:39, 39473
1013883, 2021-01-22 19:40:40, 39278
1013884, 2021-01-22 19:45:40, 38917
1013885, 2021-01-22 19:50:42, 38635
1013886, 2021-01-22 19:55:39, 38375
1013887, 2021-01-22 20:00:43, 38006
1013888, 2021-01-22 20:05:39, 37730
1013889, 2021-01-22 20:10:41, 37786
1013890, 2021-01-22 20:15:39, 37793
1013891, 2021-01-22 20:20:40, 37554
1013892, 2021-01-22 20:25:41, 37535
1013893, 2021-01-22 20:30:41, 37278
1013894, 2021-01-22 20:35:43, 37019
1013895, 2021-01-22 20:40:41, 37989
1013896, 2021-01-22 20:45:40, 37818
1013897, 2021-01-22 20:50:41, 37633
1013898, 2021-01-22 20:55:38, 37443
1013899, 2021-01-22 21:00:49, 37264
1013900, 2021-01-22 21:05:39, 37006
1013901, 2021-01-22 21:10:57, 36805
1013902, 2021-01-22 21:15:40, 36520
1013903, 2021-01-22 21:20:43, 36164
1013904, 2021-01-22 21:25:39, 35931
1013905, 2021-01-22 21:30:40, 35572
1013906, 2021-01-22 21:35:39, 35308
1013907, 2021-01-22 21:40:56, 35177
1013908, 2021-01-22 21:45:49, 34838
1013909, 2021-01-22 21:50:57, 34465
1013910, 2021-01-22 21:55:41, 34201
1013911, 2021-01-22 22:00:50, 33883
1013912, 2021-01-22 22:05:45, 33655
1013913, 2021-01-22 22:10:49, 33461
1013914, 2021-01-22 22:15:41, 33314
1013915, 2021-01-22 22:20:43, 32982
1013916, 2021-01-22 22:25:40, 32895
1013917, 2021-01-22 22:30:39, 32697
1013918, 2021-01-22 22:35:40, 32604
1013919, 2021-01-22 22:40:39, 32434
1013920, 2021-01-22 22:45:44, 32095
1013921, 2021-01-22 22:50:39, 31852
1013922, 2021-01-22 22:55:39, 31574
1013923, 2021-01-22 23:00:39, 31243
1013924, 2021-01-22 23:05:40, 30871
1013925, 2021-01-22 23:10:39, 30768
1013926, 2021-01-22 23:15:40, 30638
1013927, 2021-01-22 23:20:40, 30384
1013928, 2021-01-22 23:25:39, 30184
1013929, 2021-01-22 23:30:41, 29971
1013930, 2021-01-22 23:35:40, 29624
1013931, 2021-01-22 23:40:40, 29443
1013932, 2021-01-22 23:45:39, 29229
1013933, 2021-01-22 23:50:39, 29131
1013934, 2021-01-22 23:55:41, 29076
1013935, 2021-01-23 00:00:44, 28965
1013936, 2021-01-23 00:05:39, 28863
1013937, 2021-01-23 00:10:41, 28914
1013938, 2021-01-23 00:15:39, 28874
1013939, 2021-01-23 00:20:41, 28809
1013940, 2021-01-23 00:25:39, 28743
1013941, 2021-01-23 00:30:40, 28726
1013942, 2021-01-23 00:35:39, 28804
1013943, 2021-01-23 00:40:40, 29034
1013944, 2021-01-23 00:45:40, 29145
1013945, 2021-01-23 00:50:39, 29204
1013946, 2021-01-23 00:55:41, 29339
1013947, 2021-01-23 01:00:40, 29305
1013948, 2021-01-23 01:05:39, 29184
1013949, 2021-01-23 01:10:41, 29179
1013950, 2021-01-23 01:15:39, 29228
1013951, 2021-01-23 01:20:39, 29343
1013952, 2021-01-23 01:25:39, 29419
1013953, 2021-01-23 01:30:40, 29480
1013954, 2021-01-23 01:35:40, 29453
1013955, 2021-01-23 01:40:39, 29409
1013956, 2021-01-23 01:45:39, 29324
1013957, 2021-01-23 01:50:40, 29257
1013958, 2021-01-23 01:55:39, 29170
1013959, 2021-01-23 02:00:39, 29023
1013960, 2021-01-23 02:05:40, 28929
1013961, 2021-01-23 02:10:40, 28960
1013962, 2021-01-23 02:15:39, 28895
1013963, 2021-01-23 02:20:41, 28750
1013964, 2021-01-23 02:25:40, 28713
1013965, 2021-01-23 02:30:40, 28668
1013966, 2021-01-23 02:35:39, 28784
1013967, 2021-01-23 02:40:39, 28899
1013968, 2021-01-23 02:45:39, 28808
1013969, 2021-01-23 02:50:41, 28862
1013970, 2021-01-23 02:55:39, 28794
1013971, 2021-01-23 03:00:39, 28719
1013972, 2021-01-23 03:05:39, 28651
1013973, 2021-01-23 03:10:39, 28641
1013974, 2021-01-23 03:15:40, 28582
1013975, 2021-01-23 03:20:40, 28492
1013976, 2021-01-23 03:25:39, 28431
1013977, 2021-01-23 03:30:40, 28449
1013978, 2021-01-23 03:35:39, 28473
1013979, 2021-01-23 03:40:41, 28311
1013980, 2021-01-23 03:45:39, 28262
1013981, 2021-01-23 03:50:39, 28240
1013982, 2021-01-23 03:55:39, 28219
1013983, 2021-01-23 04:00:40, 28192
1013984, 2021-01-23 04:05:40, 28079
1013985, 2021-01-23 04:10:42, 28022
1013986, 2021-01-23 04:15:39, 27913
1013987, 2021-01-23 04:20:40, 27862
1013988, 2021-01-23 04:25:39, 27814
1013989, 2021-01-23 04:30:40, 27809
1013990, 2021-01-23 04:35:40, 27840
1013991, 2021-01-23 04:40:43, 27850
1013992, 2021-01-23 04:45:39, 27701
1013993, 2021-01-23 04:50:42, 27624
1013994, 2021-01-23 04:55:39, 27587
1013995, 2021-01-23 05:00:39, 27629
1013996, 2021-01-23 05:05:40, 27654
1013997, 2021-01-23 05:10:39, 27808
1013998, 2021-01-23 05:15:40, 27855
1013999, 2021-01-23 05:20:39, 27854
1014000, 2021-01-23 05:25:38, 27938
1014001, 2021-01-23 05:30:39, 28011
1014002, 2021-01-23 05:35:39, 28118
1014003, 2021-01-23 05:40:41, 28135
1014004, 2021-01-23 05:45:39, 28159
1014005, 2021-01-23 05:50:40, 28055
1014006, 2021-01-23 05:55:39, 28079
1014007, 2021-01-23 06:00:39, 28182
1014008, 2021-01-23 06:05:39, 28377
1014009, 2021-01-23 06:10:39, 28650
1014010, 2021-01-23 06:15:40, 28899
1014011, 2021-01-23 06:20:40, 29038
1014012, 2021-01-23 06:25:39, 29175
1014013, 2021-01-23 06:30:40, 29462
1014014, 2021-01-23 06:35:39, 29561
1014015, 2021-01-23 06:40:40, 29621
1014016, 2021-01-23 06:45:40, 29780
1014017, 2021-01-23 06:50:41, 29915
1014018, 2021-01-23 06:55:39, 30041
1014019, 2021-01-23 07:00:40, 29897
1014020, 2021-01-23 07:05:39, 29775
1014021, 2021-01-23 07:10:40, 29707
1014022, 2021-01-23 07:15:39, 29774
1014023, 2021-01-23 07:20:41, 29862
1014024, 2021-01-23 07:25:40, 30034
1014025, 2021-01-23 07:30:39, 30342
1014026, 2021-01-23 07:35:41, 30585
1014027, 2021-01-23 07:40:40, 30674
1014028, 2021-01-23 07:45:40, 30789
1014029, 2021-01-23 07:50:39, 30780
1014030, 2021-01-23 07:55:39, 30908
1014031, 2021-01-23 08:00:40, 31059
1014032, 2021-01-23 08:05:41, 31207
1014033, 2021-01-23 08:10:39, 31346
1014034, 2021-01-23 08:15:41, 31537
1014035, 2021-01-23 08:20:41, 31854
1014036, 2021-01-23 08:25:39, 32252
1014037, 2021-01-23 08:30:39, 32479
1014038, 2021-01-23 08:35:39, 32685
1014039, 2021-01-23 08:40:41, 33022
1014040, 2021-01-23 08:45:40, 33250
1014041, 2021-01-23 08:50:39, 33558
1014042, 2021-01-23 08:55:39, 33669
1014043, 2021-01-23 09:00:41, 33823
1014044, 2021-01-23 09:05:39, 34013
1014045, 2021-01-23 09:10:39, 34292
1014046, 2021-01-23 09:15:40, 34533
1014047, 2021-01-23 09:20:39, 34793
1014048, 2021-01-23 09:25:39, 35033
1014049, 2021-01-23 09:30:40, 35190
1014050, 2021-01-23 09:35:39, 35284
1014051, 2021-01-23 09:40:40, 35368
1014052, 2021-01-23 09:45:39, 35422
1014053, 2021-01-23 09:50:39, 35524
1014054, 2021-01-23 09:55:39, 35602
1014055, 2021-01-23 10:00:39, 35631
1014056, 2021-01-23 10:05:39, 35709
1014057, 2021-01-23 10:10:40, 35778
1014058, 2021-01-23 10:15:40, 35797
1014059, 2021-01-23 10:20:39, 35829
1014060, 2021-01-23 10:25:40, 35810
1014061, 2021-01-23 10:30:41, 35933
1014062, 2021-01-23 10:35:40, 36066
1014063, 2021-01-23 10:40:41, 36005
1014064, 2021-01-23 10:45:41, 36000
1014065, 2021-01-23 10:50:39, 35979
1014066, 2021-01-23 10:55:40, 35948
1014067, 2021-01-23 11:00:41, 35902
1014068, 2021-01-23 11:05:39, 35866
1014069, 2021-01-23 11:10:40, 35917
1014070, 2021-01-23 11:15:41, 35950
